start_time,date,tokens_transferred_mean,tokens_transferred_median,tokens_transferred_total
1401321600000,2014-05-29,10.06100865,0.20516953,656189.04511843
1401408000000,2014-05-30,14.24788726,0.24595892,925542.75612655
1401494400000,2014-05-31,11.23412128,0.20081844,584455.1598519
1401580800000,2014-06-01,13.41258988,0.23940047,738322.83493065
1401667200000,2014-06-02,14.74854801,0.23606894,947461.47300442
1401753600000,2014-06-03,12.98314176,0.25,902549.06589162
1401840000000,2014-06-04,15.87516368,0.24761911,1029869.4935154
1401926400000,2014-06-05,14.17738972,0.2113,946950.39134618
1402012800000,2014-06-06,16.81524561,0.20511256,1045958.72248382
1402099200000,2014-06-07,11.80433229,0.2,602670.18485857
1402185600000,2014-06-08,15.96344686,0.20010113,768991.16230813
1402272000000,2014-06-09,6.45479944,0.222387,385474.16804036
1402358400000,2014-06-10,9.36231512,0.20898495,591220.83750069
1402444800000,2014-06-11,8.45942008,0.23585,530244.91034423
1402531200000,2014-06-12,17.14593912,0.24464421,1107147.5809375
1402617600000,2014-06-13,11.49895514,0.1952871,742556.52725028
1402704000000,2014-06-14,8.5399175,0.16589998,456185.31326712
1402790400000,2014-06-15,8.2318879,0.13161026,442266.40928443
1402876800000,2014-06-16,10.81999826,0.16627594,736560.5614988
1402963200000,2014-06-17,6.8509944,0.1954,478836.55138031
1403049600000,2014-06-18,8.56330792,0.19124874,545739.61393627
1403136000000,2014-06-19,11.54978509,0.17266067,719401.46392882
1403222400000,2014-06-20,9.76477815,0.19440614,558496.48638239
1403308800000,2014-06-21,8.96850269,0.17,457277.0467461
1403395200000,2014-06-22,10.48682347,0.15158275,523544.17488257
1403481600000,2014-06-23,10.30952857,0.2238407,618984.09521805
1403568000000,2014-06-24,13.56645019,0.20636131,877681.49503438
1403654400000,2014-06-25,7.76570706,0.18140227,498636.05008934
1403740800000,2014-06-26,8.30954851,0.18469353,509051.25097798
1403827200000,2014-06-27,7.68992729,0.1916,482689.04597918
1403913600000,2014-06-28,6.16999762,0.1485,334475.57116161
1404000000000,2014-06-29,7.13011756,0.13450688,348926.56286455
1404086400000,2014-06-30,9.74313111,0.2008128,682983.74754687
1404172800000,2014-07-01,12.81527639,0.21881854,888226.80631357
1404259200000,2014-07-02,14.1246757,0.206765,940576.27971554
1404345600000,2014-07-03,9.59031198,0.199,601408.46454707
1404432000000,2014-07-04,6.50257866,0.15,385784.98650206
1404518400000,2014-07-05,8.39615717,0.10789628,418145.41946025
1404604800000,2014-07-06,7.11877073,0.106675,370154.72160022
1404691200000,2014-07-07,7.22957125,0.150975,466567.61042897
1404777600000,2014-07-08,5.21865947,0.1418616,365133.9472385
1404864000000,2014-07-09,6.77715457,0.1462264,463232.06926482
1404950400000,2014-07-10,7.97319138,0.18004853,513920.02380387
1405036800000,2014-07-11,7.12535934,0.21,419833.29769904
1405123200000,2014-07-12,8.73302688,0.14436207,465444.13350994
1405209600000,2014-07-13,9.15869274,0.12591153,478605.80662336
1405296000000,2014-07-14,8.06941536,0.1806652,505355.20658139
1405382400000,2014-07-15,7.77272933,0.1564208,560856.83003507
1405468800000,2014-07-16,9.15385447,0.17367583,598909.23647919
1405555200000,2014-07-17,7.0195009,0.16228895,463715.24890147
1405641600000,2014-07-18,7.98442983,0.17258447,510125.22187011
1405728000000,2014-07-19,5.11441519,0.1,303673.51656983
1405814400000,2014-07-20,5.40112775,0.11723105,280026.8691612
1405900800000,2014-07-21,6.942931,0.166492,444590.58673374
1405987200000,2014-07-22,5.71909552,0.18669978,381555.17693014
1406073600000,2014-07-23,6.15850877,0.20607887,411000.40002514
1406160000000,2014-07-24,8.06566582,0.22097488,533406.67749723
1406246400000,2014-07-25,8.01727724,0.20677933,491739.69960944
1406332800000,2014-07-26,5.4429075,0.13252061,305885.9587127
1406419200000,2014-07-27,4.97161377,0.12602299,257718.51479095
1406505600000,2014-07-28,7.52697588,0.2,486197.47987066
1406592000000,2014-07-29,7.99497545,0.2,491355.20147445
1406678400000,2014-07-30,6.31071747,0.21648005,416387.44959001
1406764800000,2014-07-31,6.08644134,0.18118139,423658.9224997
1406851200000,2014-08-01,6.81749108,0.19712759,461939.56069885
1406937600000,2014-08-02,7.0272521,0.16390824,385276.12384786
1407024000000,2014-08-03,7.80621837,0.12970325,417375.07732615
1407110400000,2014-08-04,6.2851877,0.19049527,425626.62552545
1407196800000,2014-08-05,8.46936444,0.20835626,615621.16276632
1407283200000,2014-08-06,5.74984675,0.16492682,461356.20366909
1407369600000,2014-08-07,6.16311322,0.17439,429895.63626164
1407456000000,2014-08-08,4.91479355,0.16821637,334889.11798692
1407542400000,2014-08-09,5.92439933,0.12923795,357934.43458255
1407628800000,2014-08-10,6.21288405,0.13600222,358707.0733889
1407715200000,2014-08-11,7.3550315,0.1622944,554517.8898128
1407801600000,2014-08-12,9.54949189,0.1799,733477.37338127
1407888000000,2014-08-13,9.32376318,0.19422058,704811.23007353
1407974400000,2014-08-14,9.41372171,0.23508502,742761.47033176
1408060800000,2014-08-15,10.50773707,0.18235447,767359.02249828
1408147200000,2014-08-16,9.88021714,0.13394533,670036.8053887
1408233600000,2014-08-17,8.29244761,0.18976131,497986.3566195
1408320000000,2014-08-18,13.94262611,0.25826196,1011676.9505249
1408406400000,2014-08-19,8.40667289,0.25676387,626751.09070374
1408492800000,2014-08-20,7.59829987,0.25531669,559789.5461763
1408579200000,2014-08-21,10.49049683,0.24302654,765795.77825356
1408665600000,2014-08-22,47.4375051,0.218,3170770.27841666
1408752000000,2014-08-23,12.19795859,0.1898,700540.9599892
1408838400000,2014-08-24,7.28435044,0.1992,411922.73288828
1408924800000,2014-08-25,13.59775713,0.23007345,948538.74400383
1409011200000,2014-08-26,24.61363623,0.2428,1784168.64968413
1409097600000,2014-08-27,19.28611107,0.24187307,1435118.09698352
1409184000000,2014-08-28,10.64888491,0.21546245,728969.41630655
1409270400000,2014-08-29,8.6135282,0.2296626,589544.32411057
1409356800000,2014-08-30,9.72299053,0.16,593413.55773221
1409443200000,2014-08-31,8.87776326,0.19229943,511066.19778094
1409529600000,2014-09-01,10.03128578,0.20358673,704667.73216983
1409616000000,2014-09-02,7.95115117,0.21531,570590.51033437
1409702400000,2014-09-03,6.94718737,0.2247952,498106.38738709
1409788800000,2014-09-04,6.34127542,0.25,448023.79110887
1409875200000,2014-09-05,7.22355067,0.22351461,490428.52591203
1409961600000,2014-09-06,4.93528367,0.17937401,311860.57487559
1410048000000,2014-09-07,6.12085397,0.15156153,368457.0463591
1410134400000,2014-09-08,6.59189036,0.21019737,498491.93304956
1410220800000,2014-09-09,6.36171074,0.21450272,519535.46901783
1410307200000,2014-09-10,6.47100849,0.23811905,468507.48560981
1410393600000,2014-09-11,6.76029481,0.23146824,445205.97513514
1410480000000,2014-09-12,6.71477598,0.25659882,458149.16477574
1410566400000,2014-09-13,5.32539594,0.20897447,325195.30279283
1410652800000,2014-09-14,5.43326543,0.16505888,366729.11657083
1410739200000,2014-09-15,5.85837127,0.22030938,459929.01168917
1410825600000,2014-09-16,4.94481879,0.1971227,430510.75789944
1410912000000,2014-09-17,5.90023627,0.24803574,472721.02960152
1410998400000,2014-09-18,9.06412632,0.3106,699614.5902956
1411084800000,2014-09-19,10.17717458,0.33396015,704932.17472374
1411171200000,2014-09-20,11.84756839,0.2346,750022.16470032
1411257600000,2014-09-21,13.37742542,0.20951549,797776.14256952
1411344000000,2014-09-22,7.32126493,0.28981001,535338.21290015
1411430400000,2014-09-23,10.16894373,0.29211632,784361.13708958
1411516800000,2014-09-24,12.14785406,0.26053457,908878.14480144
1411603200000,2014-09-25,8.61231411,0.24699141,674783.42249179
1411689600000,2014-09-26,7.74359653,0.26088201,560799.00442385
1411776000000,2014-09-27,8.18581065,0.19639573,515738.81413726
1411862400000,2014-09-28,7.40340836,0.1823692,461306.3749445
1411948800000,2014-09-29,9.0113123,0.30106981,700962.94967998
1412035200000,2014-09-30,8.51663316,0.31021703,663045.44143405
1412121600000,2014-10-01,8.86588731,0.27170598,697071.52412139
1412208000000,2014-10-02,8.2821578,0.27914072,595884.68962421
1412294400000,2014-10-03,9.66058114,0.26262111,724041.23507489
1412380800000,2014-10-04,9.77349649,0.25069955,649722.49962109
1412467200000,2014-10-05,13.75694527,0.27044378,923930.20103355
1412553600000,2014-10-06,14.45495468,0.30499931,1125867.51005173
1412640000000,2014-10-07,10.89123233,0.3179273,859699.42366288
1412726400000,2014-10-08,11.45030699,0.30748699,900841.45202137
1412812800000,2014-10-09,11.74763137,0.30839275,970836.00414035
1412899200000,2014-10-10,12.1287176,0.2949,981249.64011116
1412985600000,2014-10-11,8.96424466,0.25099185,581564.33641766
1413072000000,2014-10-12,7.42100236,0.20514069,470202.13031521
1413158400000,2014-10-13,9.95057679,0.2599,774025.51694175
1413244800000,2014-10-14,10.94643627,0.29720594,889200.91076154
1413331200000,2014-10-15,15.76855879,0.30147366,1200081.9351818
1413417600000,2014-10-16,13.91763562,0.2628067,1052020.15899477
1413504000000,2014-10-17,12.89735437,0.28191855,911804.26177882
1413590400000,2014-10-18,9.00973177,0.21031136,597462.34266397
1413676800000,2014-10-19,7.14060261,0.1905,450729.11803526
1413763200000,2014-10-20,10.01517239,0.2601365,826882.67791189
1413849600000,2014-10-21,7.09083723,0.29011472,577889.05288524
1413936000000,2014-10-22,10.80654706,0.25288221,862665.03909207
1414022400000,2014-10-23,13.46441341,0.2763449,1083710.24245125
1414108800000,2014-10-24,9.095246,0.230539,707128.09046952
1414195200000,2014-10-25,12.58831108,0.29304533,910890.18954102
1414281600000,2014-10-26,12.32285167,0.16251788,870449.27316591
1414368000000,2014-10-27,12.78154654,0.2499,1071323.66765512
1414454400000,2014-10-28,9.56859021,0.25075979,840524.10086442
1414540800000,2014-10-29,8.5097259,0.24108131,795761.4879915
1414627200000,2014-10-30,7.68203915,0.20282045,710219.8837181
1414713600000,2014-10-31,15.060787,0.216,1287923.20016119
1414800000000,2014-11-01,9.96455571,0.22151571,691859.0321818
1414886400000,2014-11-02,7.11709597,0.15918173,548123.14639256
1414972800000,2014-11-03,11.9030682,0.20918203,1073442.49614241
1415059200000,2014-11-04,12.95637026,0.2543,1133099.36067692
1415145600000,2014-11-05,10.69318158,0.28266709,955136.36540753
1415232000000,2014-11-06,7.98735921,0.2215485,751945.97081009
1415318400000,2014-11-07,10.21123713,0.22725,855773.14999217
1415404800000,2014-11-08,7.75212406,0.1695806,562525.1301227
1415491200000,2014-11-09,7.39131784,0.14379621,532633.14642568
1415577600000,2014-11-10,10.51024759,0.2425,933803.96746222
1415664000000,2014-11-11,8.13731473,0.231458,695650.89920079
1415750400000,2014-11-12,11.64596268,0.2821013,1111397.5106244
1415836800000,2014-11-13,17.80885215,0.30664479,1652892.99417878
1415923200000,2014-11-14,11.03254331,0.25053752,950486.70359457
1416009600000,2014-11-15,11.05650347,0.20910877,808252.51685642
1416096000000,2014-11-16,9.54601481,0.17432512,724151.13754127
1416182400000,2014-11-17,9.46419892,0.25826446,834836.98664857
1416268800000,2014-11-18,11.21684956,0.26251614,980016.14596134
1416355200000,2014-11-19,11.00196355,0.28299609,936597.15663453
1416441600000,2014-11-20,11.60650316,0.27792154,1035880.40716552
1416528000000,2014-11-21,16.0396494,0.2821821,1316085.31279387
1416614400000,2014-11-22,10.55030977,0.27840418,786747.14972682
1416700800000,2014-11-23,7.73743512,0.1618,596873.48273607
1416787200000,2014-11-24,9.27766506,0.24818331,794724.78861734
1416873600000,2014-11-25,11.24605278,0.29467821,967183.0311384
1416960000000,2014-11-26,12.34733556,0.31385381,1049202.49186416
1417046400000,2014-11-27,11.76190391,0.2868,994363.11838997
1417132800000,2014-11-28,15.68143587,0.33642362,1344902.66606975
1417219200000,2014-11-29,12.3504421,0.29434541,974956.2496573
1417305600000,2014-11-30,11.50903755,0.23414023,976576.36342168
1417392000000,2014-12-01,13.40586113,0.30931342,1306977.61941299
1417478400000,2014-12-02,13.75848488,0.4,1365791.03599894
1417564800000,2014-12-03,12.28101701,0.30882482,1218669.88021916
1417651200000,2014-12-04,10.83342019,0.3,1063863.52941255
1417737600000,2014-12-05,12.73383423,0.30240365,1155519.05330237
1417824000000,2014-12-06,7.56632203,0.25532815,613575.75264281
1417910400000,2014-12-07,10.93642,0.2470774,816578.73553745
1417996800000,2014-12-08,18.2179412,0.34180891,1650235.76733507
1418083200000,2014-12-09,12.76323811,0.36832106,1149686.96245818
1418169600000,2014-12-10,14.90408693,0.39858514,1321321.8268661
1418256000000,2014-12-11,9.68749824,0.3424,812364.53954584
1418342400000,2014-12-12,11.9458918,0.29295565,969480.79475306
1418428800000,2014-12-13,9.20684102,0.29951701,700281.53514334
1418515200000,2014-12-14,7.74863223,0.23340969,616496.67712504
1418601600000,2014-12-15,9.27090839,0.32829195,874413.53720842
1418688000000,2014-12-16,9.78552602,0.38225292,987565.07151491
1418774400000,2014-12-17,11.4777769,0.34451057,1128449.11339561
1418860800000,2014-12-18,12.05531989,0.48021255,1146195.7041895
1418947200000,2014-12-19,9.28666049,0.48661091,884721.57157495
1419033600000,2014-12-20,8.22313135,0.43023753,713496.43794843
1419120000000,2014-12-21,12.05420303,0.26159709,950244.87903656
1419206400000,2014-12-22,10.46615438,0.4194,1008382.57618785
1419292800000,2014-12-23,12.18593373,0.39112595,1210294.75227505
1419379200000,2014-12-24,10.05848664,0.32374884,826747.25051514
1419465600000,2014-12-25,12.8007623,0.31400132,867379.65320261
1419552000000,2014-12-26,9.30699029,0.38507903,707759.38353207
1419638400000,2014-12-27,8.56483679,0.37582962,656597.51811221
1419724800000,2014-12-28,9.15426644,0.2799,691568.21276263
1419811200000,2014-12-29,9.56082211,0.33730499,796253.94737387
1419897600000,2014-12-30,12.87504326,0.4508687,1093013.92261215
1419984000000,2014-12-31,12.28009253,0.39384266,948747.66887243
1420070400000,2015-01-01,7.85124013,0.25,464628.5394721
1420156800000,2015-01-02,9.20227197,0.3995,728102.1628009
1420243200000,2015-01-03,10.19608533,0.3280488,836741.74294131
1420329600000,2015-01-04,13.20960034,0.37726464,1129711.44060634
1420416000000,2015-01-05,11.88931342,0.3345,1134585.2908289
1420502400000,2015-01-06,13.27660333,0.365176,1163866.87733332
1420588800000,2015-01-07,13.82836694,0.39674184,1241455.47004684
1420675200000,2015-01-08,13.47110568,0.3738743,1441206.24169447
1420761600000,2015-01-09,12.30839419,0.36797851,1257117.84104151
1420848000000,2015-01-10,9.21169861,0.41258927,964713.56048263
1420934400000,2015-01-11,13.65045187,0.2526691,1235024.63290217
1421020800000,2015-01-12,10.41682534,0.24173485,1029463.59831097
1421107200000,2015-01-13,17.36393755,0.45995008,1774281.86680002
1421193600000,2015-01-14,22.96274485,0.52010826,2402362.36630258
1421280000000,2015-01-15,21.40849269,0.58561158,2574135.75284748
1421366400000,2015-01-16,18.6622231,0.5350729,1951322.0475565
1421452800000,2015-01-17,12.46440101,0.38748354,1126295.7400995
1421539200000,2015-01-18,11.70009541,0.32952292,971494.02258964
1421625600000,2015-01-19,10.2416255,0.36658863,1007171.6936924
1421712000000,2015-01-20,14.29853837,0.3689,1412795.68120537
1421798400000,2015-01-21,14.72584733,0.34307906,1425609.28011065
1421884800000,2015-01-22,12.90021121,0.38615779,1206982.46145527
1421971200000,2015-01-23,11.19379429,0.34923602,1028564.17610119
1422057600000,2015-01-24,14.32147164,0.28088669,1194854.70007392
1422144000000,2015-01-25,10.83113258,0.2076663,936167.28231479
1422230400000,2015-01-26,19.57094698,0.3582064,2114719.10454616
1422316800000,2015-01-27,11.74148219,0.30567422,1165271.658023
1422403200000,2015-01-28,10.89700927,0.31286919,926986.78451593
1422489600000,2015-01-29,10.80466899,0.35281377,980145.54756232
1422576000000,2015-01-30,10.96487033,0.422603,888823.35362608
1422662400000,2015-01-31,9.06078415,0.26535314,780550.31124483
1422748800000,2015-02-01,9.54778743,0.28036833,752738.01280741
1422835200000,2015-02-02,11.53755072,0.39849247,990244.90329918
1422921600000,2015-02-03,14.18905638,0.435055,1300654.04235944
1423008000000,2015-02-04,13.37696222,0.35243357,1212688.51026021
1423094400000,2015-02-05,14.40967159,0.33684983,1245110.90271385
1423180800000,2015-02-06,10.96400841,0.37181162,937729.71120555
1423267200000,2015-02-07,7.3267677,0.21290741,626731.70895764
1423353600000,2015-02-08,7.7390592,0.17968755,638836.12003015
1423440000000,2015-02-09,8.29543945,0.1998,867678.07977969
1423526400000,2015-02-10,8.11321883,0.25020064,834290.40533451
1423612800000,2015-02-11,8.99799754,0.25040816,871815.9812503
1423699200000,2015-02-12,8.45215146,0.33195555,737940.43935954
1423785600000,2015-02-13,9.11773964,0.22134265,1034991.09712458
1423872000000,2015-02-14,7.11808078,0.1531,701935.30010554
1423958400000,2015-02-15,8.60999777,0.18000777,732943.28019111
1424044800000,2015-02-16,6.99906226,0.19996711,731227.02965232
1424131200000,2015-02-17,7.76518282,0.23737068,798563.63612295
1424217600000,2015-02-18,8.11038132,0.22323514,856066.96956069
1424304000000,2015-02-19,7.49592341,0.21902285,707510.22688142
1424390400000,2015-02-20,8.01212084,0.21426198,789642.58128176
1424476800000,2015-02-21,6.98893733,0.2,612824.96936171
1424563200000,2015-02-22,5.55165012,0.1694485,470729.96532363
1424649600000,2015-02-23,8.17431098,0.21435835,828654.42714181
1424736000000,2015-02-24,6.95775699,0.29231406,730536.65300079
1424822400000,2015-02-25,7.85333427,0.25,826445.63234006
1424908800000,2015-02-26,11.43303412,0.22878935,1150929.24584885
1424995200000,2015-02-27,14.84771161,0.27092679,1504399.83557653
1425081600000,2015-02-28,6.98689939,0.19156184,625257.62662685
1425168000000,2015-03-01,14.31033279,0.17796533,1267723.76133816
1425254400000,2015-03-02,18.27524093,0.27523152,1914861.46900274
1425340800000,2015-03-03,10.06400537,0.29950401,1115323.26762523
1425427200000,2015-03-04,9.12134481,0.26270611,897439.99478092
1425513600000,2015-03-05,10.78793773,0.25933299,1089398.31564966
1425600000000,2015-03-06,8.78766659,0.25,823588.90054342
1425686400000,2015-03-07,12.46041957,0.14221675,1138446.23395377
